Rank,Name,Team,ByeWeek,Age,Position,PositionRank,Week1ADP,Week2ADP,Week3ADP,HighestADP,LowestADP,AverageDraftPositionPPR
485,Roger Lewis,NYG,8,28,WR,WR195,null,null,null,null,null,474
486,Akeem Hunt,HOU,9,29,RB,RB151,null,null,null,null,null,475
487,Blair Walsh,MIN,6,32,K,K12,null,null,null,null,null,477
488,Matt Hazel,MIA,8,30,WR,WR196,null,null,null,null,null,478
489,Deonte Thompson,CHI,9,33,WR,WR197,null,null,null,null,null,479
490,Marcus Murphy,NO,5,30,RB,RB152,null,null,null,null,null,481
491,Teddy Bridgewater,MIN,6,29,QB,QB42,560,510,520,397,560,483
492,Nick Folk,NYJ,11,37,K,K13,494,159,157.3,142.5,494,484
493,Mike James,TB,6,31,RB,RB153,null,null,null,null,null,485
494,Chase Reynolds,LAR,8,34,RB,RB154,null,null,null,null,null,486
495,Khari Lee,CHI,9,30,TE,TE75,null,null,null,null,null,487
496,Josh Brown,NYG,8,43,K,K14,null,null,null,null,null,488
497,Ryan Mallett,BAL,8,34,QB,QB43,null,null,null,null,null,489
498,Nick Foles,KC,5,33,QB,QB44,627,578,587,544,686,490
499,Mike Nugent,CIN,9,40,K,K15,null,null,null,null,null,491
500,Dustin Hopkins,WAS,9,31,K,K16,194.6,173.9,175.4,169.7,486,492
501,Walter Powell,BUF,10,30,WR,WR198,null,null,null,null,null,493
502,Matt Bryant,ATL,11,47,K,K17,null,null,null,null,null,494
503,Robbie Gould,CHI,9,39,K,K18,503,174.2,176.1,149,503,495
504,Chris Givens,PHI,4,32,WR,WR199,null,null,null,null,null,496
505,Dan Carpenter,BUF,10,36,K,K19,null,null,null,null,null,497
506,Roberto Aguayo,TB,6,28,K,K20,null,null,null,null,null,498
507,Jason Myers,JAX,5,31,K,K21,527,475,489,441,527,499
508,Matt Prater,DET,10,38,K,K22,491,165.5,166.2,153,491,500
509,Josh Lambo,LAC,11,31,K,K23,null,null,null,null,null,501
510,Daryl Richardson,PIT,8,32,RB,RB155,null,null,null,null,null,502
511,Sebastian Janikowski,LV,10,44,K,K24,null,null,null,null,null,503
512,Kevin Norwood,CAR,7,32,WR,WR200,null,null,null,null,null,504
513,Nick Novak,HOU,9,41,K,K25,null,null,null,null,null,505
514,Corey Fuller,DET,10,32,WR,WR201,null,null,null,null,null,506
515,Keyarris Garrett,CAR,7,29,WR,WR202,null,null,null,null,null,507
516,Phil Dawson,SF,8,47,K,K26,null,null,null,null,null,508
517,Greg Zuerlein,LAR,8,34,K,K27,519,501,513,124.9,550,509
518,Joe Banyard,JAX,5,33,RB,RB156,null,null,null,null,null,510
519,Caleb Sturgis,PHI,4,33,K,K28,null,null,null,null,null,511
520,Patrick Murray,CLE,13,31,K,K29,null,null,null,null,null,512
521,Marlon Moore,CLE,13,35,WR,WR203,null,null,null,null,null,513
522,Andrew Franks,MIA,8,29,K,K30,null,null,null,null,null,514
523,Aaron Burbridge,SF,8,28,WR,WR204,null,null,null,null,null,515
524,Eric Weems,ATL,11,37,WR,WR205,null,null,null,null,null,516
525,Evan Spencer,TB,6,29,WR,WR206,null,null,null,null,null,517
526,Rob Housler,CHI,9,34,TE,TE76,null,null,null,null,null,518
527,Cameron Meredith,CHI,9,29,WR,WR207,null,null,null,null,null,519
528,Ryan Succop,TEN,13,35,K,K31,481,151.5,150,141.4,481,520
529,Jay Prosch,HOU,9,30,FB,RB157,null,null,null,null,null,521
530,Derek Carrier,WAS,9,32,TE,TE77,null,null,null,null,null,522
531,Will Johnson,NYG,8,33,FB,RB158,null,null,null,null,null,523
532,Trevone Boykin,SEA,5,29,QB,QB45,null,null,null,null,null,524
533,Frankie Hammond,KC,5,32,WR,WR208,null,null,null,null,null,525
534,Raheem Mostert,CLE,13,30,RB,RB159,102.9,111,112.2,102.9,112.4,526
535,Rueben Randle,PHI,4,31,WR,WR209,null,null,null,null,null,527
536,Marlon Brown,DEN,11,31,WR,WR210,null,null,null,null,null,528
537,Chase Daniel,PHI,4,35,QB,QB46,575,521,532,462,575,529
538,Isaiah Pead,MIA,8,32,RB,RB160,null,null,null,null,null,530
539,Kai Forbath,NO,5,35,K,K32,null,null,null,null,null,531
540,Storm Johnson,TB,6,30,RB,RB161,null,null,null,null,null,532
541,Geno Smith,NYJ,11,31,QB,QB47,276,304,313,276,474,533
542,Michael Hoomanawanui,NO,5,34,TE,TE78,null,null,null,null,null,534
543,David Cobb,PIT,8,29,RB,RB162,null,null,null,null,null,535
544,John Kuhn,NO,5,39,FB,RB163,null,null,null,null,null,536
545,Shaun Suisham,PIT,8,40,K,K33,null,null,null,null,null,537
546,Stephen Hill,CAR,7,31,WR,WR211,null,null,null,null,null,538
547,Landry Jones,PIT,8,33,QB,QB48,null,null,null,null,null,539
548,Vince Mayle,DAL,7,31,WR,WR212,null,null,null,null,null,540
549,Cody Core,CIN,9,28,WR,WR213,889,832,844,462,889,541
550,Brian Tyms,IND,10,33,WR,WR214,null,null,null,null,null,542
551,Joey Iosefa,NE,9,31,RB,RB164,null,null,null,null,null,543
552,AJ McCarron,CIN,9,31,QB,QB49,null,null,null,null,null,544
553,Colt McCoy,WAS,9,35,QB,QB50,594,540,552,468,594,545
554,Niles Paul,WAS,9,33,TE,TE79,null,null,null,null,null,546
555,Phillip Supernaw,TEN,13,32,TE,TE80,null,null,null,null,null,547
556,Trevor Davis,GB,4,29,WR,WR215,null,null,null,null,null,548
557,Gerald Christian,BUF,10,28,TE,TE81,null,null,null,null,null,549
558,Darius Jennings,CLE,13,30,WR,WR216,null,null,null,null,null,550
559,Moritz Böhringer,MIN,6,28,TE,TE82,null,null,null,null,null,551
560,Clay Harbor,NE,9,35,TE,TE83,null,null,null,null,null,552
561,Daniel Braverman,CHI,9,28,WR,WR217,null,null,null,null,null,553
562,Travis Coons,CLE,13,30,K,K34,null,null,null,null,null,554
563,Connor Barth,CHI,9,36,K,K35,null,null,null,null,null,555
564,Alex Collins,SEA,5,28,RB,RB165,null,null,null,null,null,556
565,Shayne Graham,ATL,11,44,K,K36,null,null,null,null,null,557
566,Justin Perillo,GB,4,31,TE,TE84,null,null,null,null,null,558
567,Kellen Moore,DAL,7,33,QB,QB51,null,null,null,null,null,559
568,Darrin Reaves,KC,5,29,RB,RB166,null,null,null,null,null,560
569,Daniel Lasco,NO,5,29,RB,RB167,null,null,null,null,null,561
570,Justice Cunningham,LAR,8,31,TE,TE85,null,null,null,null,null,562
571,E.J. Bibbs,CLE,13,31,TE,TE86,null,null,null,null,null,563
572,Luke Stocker,TB,6,34,TE,TE87,null,null,null,null,null,564
573,Mike Glennon,TB,6,32,QB,QB52,null,null,null,null,null,565
574,EJ Manuel,BUF,10,32,QB,QB53,null,null,null,null,null,566
575,Cody Kessler,CLE,13,29,QB,QB54,null,null,null,null,null,567
576,Logan Paulsen,CHI,9,35,TE,TE88,null,null,null,null,null,568
577,Cody Parkey,PHI,4,30,K,K37,null,null,null,null,null,569
578,Matt Cassel,TEN,13,40,QB,QB55,null,null,null,null,null,570
579,Trent Richardson,BAL,8,32,RB,RB168,null,null,null,null,null,571
580,Bruce Gradkowski,PIT,8,39,QB,QB56,null,null,null,null,null,572
581,Dennis Pitta,BAL,8,37,TE,TE89,null,null,null,null,null,573
