Rank,Name,Team,ByeWeek,Age,Position,PositionRank,Week1ADP,Week2ADP,Week3ADP,HighestADP,LowestADP,AverageDraftPositionPPR
333,Jonathan Stewart,NYG,9,35,RB,RB93,null,null,null,null,null,280
334,Mark Walton,CIN,9,25,RB,RB94,null,null,null,null,null,281
335,Mack Hollins,PHI,9,28,WR,WR129,286,306,317,286,436,282
336,Kendrick Bourne,SF,11,27,WR,WR130,212,185,188,181,212,283
337,Tyler Boyd,CIN,9,27,WR,WR131,117.2,133.4,134.9,117.2,135.6,284
338,Cody Latimer,NYG,9,29,WR,WR132,null,null,null,null,null,285
339,Kevin White,CHI,5,29,WR,WR133,767,712,728,635,767,287
340,Sam Bradford,ARI,9,34,QB,QB35,null,null,null,null,null,289
341,Ryan Griffin,HOU,10,32,TE,TE29,477,437,444,408,477,290
342,Laquon Treadwell,MIN,10,27,WR,WR134,259,222,219,219,269,291
343,Malcolm Mitchell,NE,11,30,WR,WR135,null,null,null,null,null,292
344,DeAndre Washington,LV,7,29,RB,RB95,null,null,null,null,null,293
345,Ryan Switzer,PIT,7,27,WR,WR136,null,null,null,null,null,294
346,Thomas Rawls,NYJ,11,29,RB,RB96,null,null,null,null,null,295
347,C.J. Prosise,SEA,7,28,RB,RB97,null,null,null,null,null,296
348,Sam Darnold,NYJ,11,25,QB,QB36,534,456,482,256,534,297
349,Ricardo Louis,CLE,11,28,WR,WR137,null,null,null,null,null,298
350,Virgil Green,LAC,8,34,TE,TE30,null,null,null,null,null,299
351,Gerald Everett,LAR,12,28,TE,TE31,174.4,167.9,161.9,153.2,329,300
352,Luke Willson,DET,6,32,TE,TE32,null,null,null,null,null,301
353,Travis Rudolph,NYG,9,26,WR,WR138,null,null,null,null,null,302
354,Austin Traylor,DEN,10,29,TE,TE33,null,null,null,null,null,303
355,Marquez Valdes-Scantling,GB,7,27,WR,WR139,127.3,139.7,140.1,127.3,158.1,304
356,Equanimeous St. Brown,GB,7,25,WR,WR140,281,243,241,241,345,305
357,Trevor Davis,GB,7,29,WR,WR141,null,null,null,null,null,306
358,Vernon Davis,WAS,4,38,TE,TE34,null,null,null,null,null,307
359,Johnny Holton,LV,7,31,WR,WR142,null,null,null,null,null,308
360,Justin Hardy,ATL,8,30,WR,WR143,null,null,null,null,null,309
361,Jordan Taylor,DEN,10,30,WR,WR144,null,null,null,null,null,310
362,Justin Hunter,PIT,7,31,WR,WR145,null,null,null,null,null,311
363,Mike Thomas,LAR,12,28,WR,WR146,366,316,316,316,396,312
364,Alfred Blue,HOU,10,31,RB,RB98,null,null,null,null,null,313
365,Josh Allen,BUF,11,26,QB,QB37,18.9,22,22.2,12.2,22.2,314
366,Russell Shepard,NYG,9,31,WR,WR147,null,null,null,null,null,315
367,Jake Butt,DEN,10,27,TE,TE35,null,null,null,null,null,316
368,Kasen Williams,IND,9,30,WR,WR148,null,null,null,null,null,317
369,Leonte Carroo,MIA,11,28,WR,WR149,null,null,null,null,null,318
370,Mike Gillislee,NO,6,31,RB,RB99,null,null,null,null,null,319
371,Jamize Olawale,DAL,8,33,FB,RB100,null,null,null,null,null,320
372,Matt Jones,PHI,9,26,RB,RB101,null,null,null,null,null,321
373,Anthony Sherman,KC,12,33,FB,RB102,null,null,null,null,null,322
374,Andre Holmes,BUF,11,34,WR,WR150,null,null,null,null,null,324
375,Adam Shaheen,CHI,5,27,TE,TE36,null,null,null,null,null,325
376,Ed Dickson,SEA,7,35,TE,TE37,null,null,null,null,null,326
377,Michael Roberts,DET,6,28,TE,TE38,null,null,null,null,null,327
378,Jesus Wilson,TB,5,27,WR,WR151,null,null,null,null,null,329
379,Deonte Thompson,DAL,8,33,WR,WR152,null,null,null,null,null,330
380,Charone Peake,NYJ,11,29,WR,WR153,null,null,null,null,null,332
381,Jermaine Gresham,ARI,9,34,TE,TE39,null,null,null,null,null,333
382,Maxwell McCaffrey,SF,11,28,WR,WR154,null,null,null,null,null,334
383,Cody Core,CIN,9,28,WR,WR155,889,832,844,462,889,335
384,Raheem Mostert,SF,11,30,RB,RB103,102.9,111,112.2,102.9,112.4,336
385,Braxton Berrios,NE,11,26,WR,WR156,218,197,200,186,218,337
386,Bruce Ellington,HOU,10,31,WR,WR157,null,null,null,null,null,338
387,Richie James,SF,11,26,WR,WR158,392,336,334,334,731,339
388,Tyler Kroft,CIN,9,29,TE,TE40,539,482,490,382,540,340
389,Andy Janovich,DEN,10,29,FB,RB104,885,828,402,356,885,341
390,Sean Culkin,LAC,8,29,TE,TE41,null,null,null,null,null,342
391,Damien Williams,KC,12,30,RB,RB105,234,167.2,175.2,158.8,234,343
392,Garrett Celek,SF,11,34,TE,TE42,null,null,null,null,null,344
393,Justin Watson,TB,5,27,WR,WR159,301,337,391,301,766,345
394,Trey Quinn,WAS,4,26,WR,WR160,1150,1087,357,354,1309,346
395,Tajae Sharpe,TEN,8,27,WR,WR161,387,332,331,325,487,347
396,Josh Bellamy,CHI,5,33,WR,WR162,null,null,null,null,null,348
397,Damion Ratley,CLE,11,27,WR,WR163,null,null,null,null,null,349
398,J.D. McKissic,SEA,7,29,RB,RB106,108.3,116.6,114.8,108.3,122.2,350
399,Tyler Higbee,LAR,12,29,TE,TE43,176.2,157.7,160.1,138,176.2,351
400,Marcus Johnson,IND,9,28,WR,WR164,365,315,315,281,373,352
401,Jonnu Smith,TEN,8,27,TE,TE44,408,361,375,361,410,353
402,Tommy Bohanon,JAX,9,31,FB,RB107,null,null,null,null,null,354
403,Jesse James,PIT,7,28,TE,TE45,null,null,null,null,null,355
404,Kapri Bibbs,WAS,4,29,RB,RB108,null,null,null,null,null,356
405,Ryan Fitzpatrick,TB,5,39,QB,QB38,null,null,null,null,null,357
406,Zach Zenner,DET,6,30,RB,RB109,null,null,null,null,null,358
407,Jaydon Mickens,JAX,9,28,WR,WR165,null,null,null,null,null,359
408,Zach Line,NO,6,32,FB,RB110,null,null,null,null,null,360
409,Aaron Ripkowski,GB,7,29,FB,RB111,null,null,null,null,null,361
410,Rod Streater,BUF,11,34,WR,WR166,null,null,null,null,null,362
411,Nick Vannett,SEA,7,29,TE,TE46,543,485,497,455,543,363
412,Marcell Ateman,LV,7,27,WR,WR167,null,null,null,null,null,364
413,Alan Cross,TB,5,29,FB,RB112,null,null,null,null,null,365
414,Noah Brown,DAL,8,26,WR,WR168,255,217,215,210,332,366
415,Benjamin Cunningham,CHI,5,32,RB,RB113,null,null,null,null,null,367
416,Ardarius Stewart,NYJ,11,28,WR,WR169,null,null,null,null,null,368
417,Daniel Brown,CHI,5,30,TE,TE47,null,null,null,null,null,369
418,Javon Wims,CHI,5,27,WR,WR170,439,396,399,295,841,370
419,Austin Carr,NO,6,28,WR,WR171,null,null,null,null,null,371
420,Nathan Peterman,BUF,11,28,QB,QB39,642,592,605,589,1117,372
421,Brandon Wilds,ARI,9,29,RB,RB114,null,null,null,null,null,373
422,Kaelin Clay,NYG,9,30,WR,WR172,null,null,null,null,null,374
423,Jeff Heuerman,DEN,10,29,TE,TE48,null,null,null,null,null,375
424,Jaylen Samuels,PIT,7,26,RB,RB115,1127,1065,1069,368,1127,376
425,Aaron Burbridge,SF,11,28,WR,WR173,null,null,null,null,null,377
426,Shelton Gibson,PHI,9,27,WR,WR174,null,null,null,null,null,378
427,Auden Tate,CIN,9,25,WR,WR175,1144,282,282,269,1144,379
428,Teddy Bridgewater,NO,6,29,QB,QB40,560,510,520,397,560,381
429,Tanner Gentry,CHI,5,27,WR,WR176,null,null,null,null,null,382
430,Daurice Fountain,IND,9,26,WR,WR177,629,557,562,410,820,383
431,Demetrius Harris,KC,12,31,TE,TE49,null,null,null,null,null,384
432,Elijhaa Penny,ARI,9,29,RB,RB116,924,864,876,593,924,385
433,Will Tye,NE,11,30,TE,TE50,null,null,null,null,null,386
434,Ray-Ray McCloud III,BUF,11,25,WR,WR178,288,237,230,230,313,387
435,Austin Proehl,BUF,11,26,WR,WR179,null,null,null,null,null,388
436,Josh Lambo,JAX,9,31,K,K19,null,null,null,null,null,391
437,Dylan Cantrell,LAC,8,28,TE,TE51,1122,1060,1064,680,1122,392
438,Will Dissly,SEA,7,26,TE,TE52,445,410,418,410,457,393
439,Shane Wynn,JAX,9,29,WR,WR180,null,null,null,null,null,395
440,Reggie Davis,ATL,8,26,WR,WR181,null,null,null,null,null,396
441,Russell Gage,ATL,8,26,WR,WR182,158.5,113.6,109.1,106.1,158.5,397
442,Patrick DiMarco,BUF,11,33,FB,RB117,null,null,null,null,null,398
443,James Develin,NE,11,34,FB,RB118,null,null,null,null,null,399
444,Geoff Swaim,DAL,8,28,TE,TE53,435,391,394,391,435,400
445,Stephen Anderson,NE,11,29,TE,TE54,589,533,544,480,589,401
446,Ka'imi Fairbairn,HOU,10,28,K,K20,537,479,492,447,537,405
447,Jarius Wright,CAR,4,32,WR,WR183,null,null,null,null,null,406
448,De'Anthony Thomas,KC,12,29,WR,WR184,null,null,null,null,null,407
449,Tyler Ervin,HOU,10,28,RB,RB119,null,null,null,null,null,408
450,Dustin Hopkins,WAS,4,31,K,K21,194.6,173.9,175.4,169.7,486,409
451,Andy Jones,DET,6,28,WR,WR185,null,null,null,null,null,410
452,Chris Thompson,HOU,10,28,WR,WR186,null,null,null,null,null,411
453,Deon Cain,IND,9,26,WR,WR187,1121,1059,1063,1056,1912,412
454,Jacquizz Rodgers,TB,5,32,RB,RB120,null,null,null,null,null,413
455,Brandon Coleman,NO,6,30,WR,WR188,null,null,null,null,null,414
456,Phil Dawson,ARI,9,47,K,K22,null,null,null,null,null,415
457,Sebastian Janikowski,SEA,7,44,K,K23,null,null,null,null,null,416
458,Chandler Catanzaro,TB,5,31,K,K24,null,null,null,null,null,417
459,Dwayne Washington,NO,6,28,RB,RB121,389,338,336,336,794,418
460,Mack Brown,WAS,4,30,RB,RB122,null,null,null,null,null,419
461,Caleb Sturgis,LAC,8,33,K,K25,null,null,null,null,null,420
462,Bo Scarbrough,JAX,9,25,RB,RB123,null,null,null,null,null,421
463,Nick O'Leary,MIA,11,30,TE,TE55,null,null,null,null,null,422
464,Maurice Harris,WAS,4,29,WR,WR189,null,null,null,null,null,423
465,Boston Scott,NO,6,27,RB,RB124,239,212,178,151.9,239,424
466,David Williams,JAX,9,28,RB,RB125,null,null,null,null,null,425
467,Giorgio Tavecchio,ATL,8,32,K,K26,null,null,null,null,null,426
468,Ito Smith,ATL,8,26,RB,RB126,null,null,null,null,null,427
469,Brandon Reilly,BUF,11,28,WR,WR190,null,null,null,null,null,428
470,Stephen Hauschka,BUF,11,37,K,K27,null,null,null,null,null,430
471,Chad Hansen,NE,11,27,WR,WR191,987,926,937,664,987,431
472,Bryce Treggs,PHI,9,28,WR,WR192,null,null,null,null,null,432
473,Phillip Dorsett,NE,11,29,WR,WR193,260,225,225,220,303,433
474,Justin Jackson,LAC,8,26,RB,RB127,300,255,248,239,300,434
475,Jason Sanders,MIA,11,26,K,K28,504,172,169.7,146.3,504,435
476,Charcandrick West,NYJ,11,31,RB,RB128,null,null,null,null,null,436
477,Durham Smythe,MIA,11,27,TE,TE56,448,407,416,404,470,437
478,Dalton Crossan,TB,5,28,RB,RB129,null,null,null,null,null,438
479,Seantavious Jones,IND,9,30,WR,WR194,null,null,null,null,null,439
480,Jason Myers,NYJ,11,31,K,K29,527,475,489,441,527,440
481,Aldrick Rosas,NYG,9,27,K,K30,925,865,877,478,925,441
482,Ian Thomas,CAR,4,26,TE,TE57,449,406,412,406,460,442
483,D.J. Foster,ARI,9,28,RB,RB130,null,null,null,null,null,443
484,Trenton Cannon,NYJ,11,28,RB,RB131,434,390,404,390,618,445
485,Darrius Heyward-Bey,PIT,7,35,WR,WR195,null,null,null,null,null,446
486,Cairo Santos,NYJ,11,30,K,K31,520,466,480,442,520,447
487,Zane Gonzalez,CLE,11,27,K,K32,549,463,478,448,555,448
488,Josh Hill,NO,6,32,TE,TE58,null,null,null,null,null,449
489,Randy Bullock,CIN,9,32,K,K33,496,448,463,164.6,500,450
490,Kerwynn Williams,KC,12,31,RB,RB132,null,null,null,null,null,451
491,Dalton Schultz,DAL,8,26,TE,TE59,64.4,66.6,66.4,64.4,124.4,452
492,Cody Parkey,CHI,5,30,K,K34,null,null,null,null,null,453
493,Rhett Ellison,NYG,9,33,TE,TE60,null,null,null,null,null,454
494,Nick Boyle,BAL,10,29,TE,TE61,562,453,467,406,562,455
495,Josh Malone,CIN,9,26,WR,WR196,980,920,365,361,980,456
496,Marcedes Lewis,GB,7,38,TE,TE62,470,428,440,428,684,457
497,Lee Smith,LV,7,34,TE,TE63,null,null,null,null,null,458
498,Donnel Pumphrey,PHI,9,27,RB,RB133,null,null,null,null,null,459
499,Clive Walford,NYJ,11,30,TE,TE64,null,null,null,null,null,460
500,Seth DeValve,CLE,11,29,TE,TE65,null,null,null,null,null,461
501,Justin Davis,LAR,12,26,RB,RB134,null,null,null,null,null,462
502,Jay Prosch,HOU,10,30,FB,RB135,null,null,null,null,null,463
503,Stevan Ridley,PIT,7,33,RB,RB136,null,null,null,null,null,464
504,Brian Hill,ATL,8,26,RB,RB137,989,928,939,615,989,465
505,Alex Erickson,CIN,9,29,WR,WR197,656,597,614,389,903,466
506,David Morgan,MIN,10,29,TE,TE66,null,null,null,null,null,467
507,Gabe Holmes,ARI,9,31,TE,TE67,null,null,null,null,null,468
508,Pharoh Cooper,LAR,12,27,WR,WR198,874,817,830,648,875,469
509,Jehu Chesson,KC,12,29,WR,WR199,null,null,null,null,null,470
510,Michael Burton,CHI,5,30,FB,RB138,452,421,436,421,591,471
511,Blake Jarwin,DAL,8,28,TE,TE68,null,null,null,null,null,472
512,Jeff Janis,CLE,11,31,WR,WR200,null,null,null,null,null,473
513,C.J. Ham,MIN,10,29,FB,RB139,377,324,323,317,581,474
514,Keith Smith,LV,7,30,FB,RB140,420,372,378,363,584,475
515,Derek Watt,LAC,8,29,FB,RB141,463,432,443,432,590,476
516,Dwayne Allen,NE,11,32,TE,TE69,null,null,null,null,null,478
517,AJ Derby,MIA,11,30,TE,TE70,null,null,null,null,null,479
518,Niles Paul,JAX,9,33,TE,TE71,null,null,null,null,null,480
519,Danny Vitale,CLE,11,28,FB,RB142,null,null,null,null,null,481
520,Roberto Aguayo,LAC,8,28,K,K35,null,null,null,null,null,482
521,Levine Toilolo,DET,6,31,TE,TE72,null,null,null,null,null,483
522,Markus Wheaton,PHI,9,31,WR,WR201,null,null,null,null,null,484
523,Jeremy Sprinkle,WAS,4,28,TE,TE73,999,518,530,518,999,485
524,Shane Smith,NYG,9,29,FB,RB143,null,null,null,null,null,486
525,Xavier Grimble,PIT,7,29,TE,TE74,null,null,null,null,null,487
526,Michael Campanaro,TEN,8,31,WR,WR202,null,null,null,null,null,488
527,Damiere Byrd,CAR,4,29,WR,WR203,313,265,263,243,313,489
528,Marvin Hall,ATL,8,29,WR,WR204,928,868,879,607,1047,490
529,Logan Paulsen,ATL,8,35,TE,TE75,null,null,null,null,null,491
530,Logan Thomas,BUF,11,31,TE,TE76,359,170.4,162,110.2,359,492
531,Devante Mays,CLE,11,28,RB,RB144,null,null,null,null,null,493
532,Daniel Lasco,NO,6,29,RB,RB145,null,null,null,null,null,494
533,Dwayne Harris,LV,7,34,WR,WR205,null,null,null,null,null,495
534,Marcus Murphy,BUF,11,30,RB,RB146,null,null,null,null,null,496
535,Aldrick Robinson,SF,11,33,WR,WR206,null,null,null,null,null,497
536,Dion Sims,CHI,5,31,TE,TE77,null,null,null,null,null,498
537,Fitzgerald Toussaint,PIT,7,32,RB,RB147,null,null,null,null,null,499
538,Trey Edmunds,PIT,7,27,RB,RB148,1041,982,987,443,1041,500
539,Kalif Raymond,NYG,9,28,WR,WR207,279,236,264,236,332,501
540,Ryan Izzo,NE,11,26,TE,TE78,1146,1083,613,380,1146,502
541,Marquez Williams,CLE,11,28,FB,RB149,null,null,null,null,null,503
542,Brian Quick,WAS,4,33,WR,WR208,null,null,null,null,null,504
543,Eric Tomlinson,NYJ,11,30,TE,TE79,611,562,572,562,709,505
544,Tre Madden,SEA,7,29,RB,RB150,null,null,null,null,null,506
545,Nick Bawden,DET,6,26,FB,RB151,500,449,464,449,714,507
546,Taiwan Jones,BUF,11,34,RB,RB152,678,627,644,197.2,765,508
547,Erik Swoope,IND,9,30,TE,TE80,null,null,null,null,null,509
548,Ryan Griffin,TB,5,32,QB,QB41,709,657,674,571,743,510
549,Breshad Perriman,BAL,10,28,WR,WR209,317,267,265,227,317,511
550,Troy Fumagalli,DEN,10,27,TE,TE81,1119,1057,1062,679,1119,512
551,Tyler Conklin,MIN,10,27,TE,TE82,385,335,335,335,407,513
552,Jerell Adams,HOU,10,29,TE,TE83,null,null,null,null,null,514
553,Antony Auclair,TB,5,29,TE,TE84,624,555,584,544,694,515
554,Jordan Thomas,HOU,10,26,TE,TE85,null,null,null,null,null,516
555,Tavarres King,MIN,10,32,WR,WR210,null,null,null,null,null,517
556,Austin Johnson,TB,5,33,FB,RB153,null,null,null,null,null,518
557,Eric Saubert,ATL,8,28,TE,TE86,630,580,588,547,829,519
558,Mason Schreck,CIN,9,28,TE,TE87,557,943,512,512,992,520
559,Evan Baylis,CAR,4,28,TE,TE88,null,null,null,null,null,521
560,Matt Dayes,SF,11,28,RB,RB154,null,null,null,null,null,522
561,Bucky Hodges,PIT,7,27,TE,TE89,null,null,null,null,null,523
562,MarQueis Gray,MIA,11,32,TE,TE90,null,null,null,null,null,524
563,Michael Hoomanawanui,NO,6,34,TE,TE91,null,null,null,null,null,525
564,Khari Lee,BUF,11,30,TE,TE92,null,null,null,null,null,526
565,Richard Rodgers,PHI,9,30,TE,TE93,633,542,563,515,771,527
566,Derek Carrier,LV,7,32,TE,TE94,null,null,null,null,null,528
567,Jalston Fowler,ATL,8,27,RB,RB155,null,null,null,null,null,529
568,Ross Travis,IND,9,29,TE,TE95,null,null,null,null,null,530
569,James O'Shaughnessy,JAX,9,30,TE,TE96,464,425,437,407,467,531
570,Lance Kendricks,GB,7,34,TE,TE97,null,null,null,null,null,532
571,C.J. Uzomah,CIN,9,29,TE,TE98,407,352,348,332,407,533
572,Temarrick Hemingway,DEN,10,29,TE,TE99,886,829,841,651,886,534
573,Jordan Akins,HOU,10,30,TE,TE100,1084,409,417,387,1084,535
574,Ryan Malleck,PIT,7,29,TE,TE101,null,null,null,null,null,536
575,Jacoby Brissett,IND,9,29,QB,QB42,287,242,299,242,461,537
576,Brandon Bolden,MIA,11,32,RB,RB156,271,246,255,243,331,538
577,Roosevelt Nix,PIT,7,30,FB,RB157,null,null,null,null,null,539
578,Jacob Hollister,NE,11,28,TE,TE102,580,516,487,440,580,540
579,Cooper Rush,DAL,8,28,QB,QB43,576,520,535,467,576,541
580,Ryan Hewitt,CIN,9,31,TE,TE103,null,null,null,null,null,542
581,Tommylee Lewis,NO,6,29,WR,WR211,null,null,null,null,null,543
582,Cole Hikutini,MIN,10,28,TE,TE104,null,null,null,null,null,544
583,Darrell Daniels,SEA,7,27,TE,TE105,1017,956,963,491,1017,545
584,Darren Fells,CLE,11,36,TE,TE106,717,664,681,629,793,546
585,Chris Manhertz,CAR,4,30,TE,TE107,564,511,521,511,685,547
586,C.J. Beathard,SF,11,28,QB,QB44,607,558,569,471,607,548
587,David Fluellen,TEN,8,30,RB,RB158,null,null,null,null,null,549
588,Ben Koyack,JAX,9,29,TE,TE108,null,null,null,null,null,550
589,Troy Niklas,NE,11,29,TE,TE109,null,null,null,null,null,551
590,Luke Stocker,TEN,8,34,TE,TE110,null,null,null,null,null,552
591,Nick Foles,PHI,9,33,QB,QB45,627,578,587,544,686,553
592,DeShone Kizer,GB,7,26,QB,QB46,null,null,null,null,null,554
593,Trevor Siemian,MIN,10,30,QB,QB47,590,536,548,476,590,555
594,Blaine Gabbert,TEN,8,32,QB,QB48,569,16.9,527,16.9,571,556
595,Sam Ficken,LAR,12,29,K,K36,929,869,880,659,929,557
596,Sammie Coates,HOU,10,29,WR,WR212,null,null,null,null,null,558
597,Freddie Martino,TB,5,30,WR,WR213,null,null,null,null,null,559
598,Brock Osweiler,MIA,11,31,QB,QB49,null,null,null,null,null,560
599,Paxton Lynch,DEN,10,28,QB,QB50,null,null,null,null,null,561
600,Senorise Perry,MIA,11,30,RB,RB159,null,null,null,null,null,562
601,Ben Braunecker,CHI,5,28,TE,TE111,null,null,null,null,null,563
602,Tom Savage,SF,11,32,QB,QB51,null,null,null,null,null,564
603,EJ Manuel,LV,7,32,QB,QB52,null,null,null,null,null,565
604,Brian Hoyer,NE,11,36,QB,QB53,593,537,549,459,593,566
605,Quan Bray,HOU,10,29,WR,WR214,null,null,null,null,null,567
606,Geremy Davis,LAC,8,30,WR,WR215,null,null,null,null,null,568
607,Nick Williams,TEN,8,31,WR,WR216,null,null,null,null,null,569
608,DeAndrew White,DEN,10,30,WR,WR217,null,null,null,null,null,570
609,Matt Barkley,CIN,9,31,QB,QB54,658,608,624,570,682,571
610,Jeremy McNichols,DEN,10,26,RB,RB160,null,null,null,null,null,572
611,Troymaine Pope,HOU,10,28,RB,RB161,null,null,null,null,null,573
612,Russell Hansbrough,LAC,8,28,RB,RB162,null,null,null,null,null,574
613,Taquan Mizzell,CHI,5,28,RB,RB163,null,null,null,null,null,575
614,Brett Hundley,SEA,7,29,QB,QB55,800,744,760,744,1910,576
615,Kevin Hogan,DEN,10,29,QB,QB56,null,null,null,null,null,577
616,Robert Griffin III,BAL,10,32,QB,QB57,null,null,null,null,null,578
617,Bryce Petty,MIA,11,31,QB,QB58,null,null,null,null,null,579
618,Chad Henne,KC,12,37,QB,QB59,579,524,534,469,579,580
619,Chase Daniel,CHI,5,35,QB,QB60,575,521,532,462,575,581
620,Cody Kessler,JAX,9,29,QB,QB61,null,null,null,null,null,582
621,Brandon Weeden,HOU,10,38,QB,QB62,null,null,null,null,null,583
622,Colt McCoy,WAS,4,35,QB,QB63,594,540,552,468,594,584
623,Matt Schaub,ATL,8,41,QB,QB64,null,null,null,null,null,585
624,Austin Davis,SEA,7,33,QB,QB65,null,null,null,null,null,586
625,Geno Smith,LAC,8,31,QB,QB66,276,304,313,276,474,587
626,Matt Cassel,DET,6,40,QB,QB67,null,null,null,null,null,588
627,Jonathan Williams,IND,9,28,RB,RB164,582,534,543,311,642,589
628,Sean Mannion,LAR,12,30,QB,QB68,598,547,558,547,598,590
629,Tre McBride,NYJ,11,29,WR,WR218,null,null,null,null,null,591
630,Stacy Coley,MIN,10,28,WR,WR219,null,null,null,null,null,592
631,Mike Glennon,ARI,9,32,QB,QB69,null,null,null,null,null,593
632,Mike White,DAL,8,27,QB,QB70,640,591,603,544,640,594
633,Connor Cook,CAR,4,29,QB,QB71,null,null,null,null,null,595
634,Matt Lengel,HOU,10,31,TE,TE112,null,null,null,null,null,596
635,Nate Sudfeld,PHI,9,28,QB,QB72,634,579,593,576,699,597
636,Drew Stanton,CLE,11,38,QB,QB73,null,null,null,null,null,598
637,Garrett Gilbert,CAR,4,31,QB,QB74,758,703,719,572,770,599
638,Carson Palmer,ARI,9,42,QB,QB75,null,null,null,null,null,600
639,Jay Cutler,MIA,11,39,QB,QB76,null,null,null,null,null,601
640,Scott Tolzien,IND,9,35,QB,QB77,null,null,null,null,null,602
641,Christian Hackenberg,PHI,9,27,QB,QB78,null,null,null,null,null,603
642,Matt Moore,MIA,11,38,QB,QB79,null,null,null,null,null,604
643,Brandon Allen,LAR,12,29,QB,QB80,587,531,545,475,587,605
644,Trevone Boykin,SEA,7,29,QB,QB81,null,null,null,null,null,606
645,Landry Jones,PIT,7,33,QB,QB82,null,null,null,null,null,607
646,TJ Yates,HOU,10,35,QB,QB83,null,null,null,null,null,608
647,Derek Anderson,BUF,11,39,QB,QB84,null,null,null,null,null,609
648,Kellen Clemens,LAC,8,39,QB,QB85,null,null,null,null,null,610
649,Ryan Mallett,BAL,10,34,QB,QB86,null,null,null,null,null,611
650,Cardale Jones,LAC,8,29,QB,QB87,null,null,null,null,null,612
651,Joe Callahan,PHI,9,29,QB,QB88,null,null,null,null,null,613
652,Davis Webb,NYJ,11,27,QB,QB89,935,875,886,573,935,614
653,Chad Kelly,DEN,10,28,QB,QB90,null,null,null,null,null,615
654,Zac Dysert,DAL,8,32,QB,QB91,null,null,null,null,null,616
655,Jeff Driskel,CIN,9,29,QB,QB92,890,833,845,574,890,617
656,Brandon Doughty,ARI,9,30,QB,QB93,null,null,null,null,null,618
657,Joshua Dobbs,PIT,7,27,QB,QB94,610,563,592,563,784,619
658,Stephen Morris,HOU,10,30,QB,QB95,null,null,null,null,null,620
659,Joel Stave,NYJ,11,30,QB,QB96,null,null,null,null,null,621
660,David Fales,MIA,11,31,QB,QB97,null,null,null,null,null,622
661,Josh Johnson,LV,7,36,QB,QB98,613,564,576,470,613,623
662,Mark Sanchez,CHI,5,35,QB,QB99,null,null,null,null,null,624
663,Joe Webb,HOU,10,35,QB,QB100,null,null,null,null,null,625
664,Alex Tanney,NYG,9,34,QB,QB101,null,null,null,null,null,626
665,Tyler Bray,CHI,5,30,QB,QB102,null,null,null,null,null,627
666,DeMarco Murray,TEN,8,34,RB,RB165,null,null,null,null,null,628
667,Eddie Lacy,SEA,7,31,RB,RB166,null,null,null,null,null,629
668,Shane Vereen,NO,6,33,RB,RB167,null,null,null,null,null,631
669,Jamaal Charles,DEN,10,35,RB,RB168,null,null,null,null,null,632
670,Branden Oliver,IND,9,31,RB,RB169,null,null,null,null,null,633
671,Orleans Darkwa,NYG,9,30,RB,RB170,null,null,null,null,null,635
672,CJ Spiller,KC,12,35,RB,RB171,null,null,null,null,null,636
673,Elijah Hood,CAR,4,26,RB,RB172,null,null,null,null,null,637
674,Mike Tolbert,BUF,11,36,FB,RB173,null,null,null,null,null,638
675,Jeremy Langford,MIA,11,30,RB,RB174,null,null,null,null,null,639
676,Lance Dunbar,LAR,12,32,RB,RB175,null,null,null,null,null,640
677,John Kuhn,NO,6,39,FB,RB176,null,null,null,null,null,641
678,Andre Ellington,HOU,10,33,RB,RB177,null,null,null,null,null,642
679,Kenneth Farrow,LAC,8,29,RB,RB178,null,null,null,null,null,643
680,Kenjon Barner,NE,11,33,RB,RB179,null,null,null,null,null,644
681,Terron Ward,ATL,8,30,RB,RB180,null,null,null,null,null,645
682,Josh Ferguson,HOU,10,29,RB,RB181,null,null,null,null,null,646
683,Terrell Watson,NYG,9,29,RB,RB182,null,null,null,null,null,647
684,John Crockett,BAL,10,30,RB,RB183,null,null,null,null,null,648
685,Khalfani Muhammad,TEN,8,27,RB,RB184,null,null,null,null,null,649
686,Byron Marshall,WAS,4,28,RB,RB185,null,null,null,null,null,650
687,Malcolm Johnson,SF,11,30,FB,RB186,null,null,null,null,null,651
688,Andre Williams,LAC,8,30,RB,RB187,null,null,null,null,null,652
689,Joe Kerridge,GB,7,29,FB,RB188,null,null,null,null,null,653
690,Bronson Hill,GB,7,29,RB,RB189,null,null,null,null,null,654
691,George Atkinson,KC,12,29,RB,RB190,null,null,null,null,null,655
692,Sam Rogers,LAR,12,27,FB,RB191,null,null,null,null,null,656
693,Tra Carson,GB,7,29,RB,RB192,null,null,null,null,null,657
694,I'Tavius Mathers,JAX,9,28,RB,RB193,null,null,null,null,null,658
695,Darius Jackson,DAL,8,28,RB,RB194,null,null,null,null,null,659
696,Keith Marshall,WAS,4,28,RB,RB195,null,null,null,null,null,660
697,Derrick Coleman,ARI,9,31,FB,RB196,null,null,null,null,null,661
698,Cedric Peerman,CIN,9,35,RB,RB197,null,null,null,null,null,662
699,George Winn,IND,9,31,RB,RB198,null,null,null,null,null,663
700,Mike James,DET,6,31,RB,RB199,null,null,null,null,null,664
701,Jordan Todman,HOU,10,32,RB,RB200,null,null,null,null,null,665
702,Dez Bryant,DAL,8,33,WR,WR220,null,null,null,null,null,666
